id;country;description;designation;points;price;province;taster_name;title;variety;winery;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol
1874;Portugal;One of the most popular Portuguese brands, made since 1850, this latest vintage is fresh and fruity, It has attractive red berry fruits and a light structure of tannins, This wine is fresh and ready to drink,;Periquita Original;86;7;Península de Setúbal;Roger Voss;José Maria da Fonseca 2014 Periquita Original Red (Península de Setúbal);Portuguese Red;José Maria da Fonseca;6.6;0.57;0.02;2.1;0.115;6;16;0.99654;3.38;0.69;9.5
1875;Portugal;A blend that includes Cabernet Sauvignon as well as Portuguese grapes, this is mineral, with a leathery texture, The red berry fruits are restrained, juicy, laced with light tannins, Ready to drink,;Dona Maria;86;;Alentejano;Roger Voss;Dona Maria-Júlio Bastos 2007 Dona Maria Red (Alentejano);Portuguese Red;Dona Maria-Júlio Bastos;8.1;0.78;0.1;3.3;0.09;4;13;0.99855;3.36;0.49;9.5
1876;Portugal;Almost black in color, this is a wine with a tarry feel, its tannins soft, It is dense, spicy and smoky, with prune and tangy wood flavors, A tight layer of acidity emerges at the end,;Quinta do Outeiro Tinto;86;19;Algarve;Roger Voss;Paxá Wines 2008 Quinta do Outeiro Tinto Red (Algarve);Portuguese Red;Paxá Wines;5.9;0.19;0.21;1.7;0.045;57;135;0.99341;3.32;0.44;9.5
1877;Portugal;This lightly wood-aged wine is ripe in red-berry flavors, It is well structured, its tannins integrated into a broad, soft texture, Acidity and fruitiness dominate the finish,;Coroa d'Ouro;88;18;Douro;Jim Gordon;Poças 2015 Coroa d'Ouro Red (Douro);Portuguese Red;Poças;11.9;0.58;0.58;1.9;0.071;5;18;0.998;3.09;0.63;10
1878;Portugal;Wood aging has given this wine a decidedly spicy character, The balance comes from the ripe berry fruit, acidity and general brightness, The wine is ready to drink,;Pernalta Reserva;88;15;Lisboa;Paul Gregutt;Quinta do Conde 2015 Pernalta Reserva Red (Lisboa);Portuguese Red;Quinta do Conde;7.5;0.64; -   ;2.4;0.077;18;29;0.9965;3.32;0.6;10
1879;Portugal;Vineyards north of the Douro River deliver an attractive, fruity wine with bright red fruits and a generous core of tannins, The light wood-aging character has smoothed and filled out the fruitiness of the wine, Drink now,;Mural Reserva;88;13;Douro;Michael Schachner;Quinta do Portal 2014 Mural Reserva Red (Douro);Portuguese Red;Quinta do Portal;9.7;0.31;0.47;1.6;0.062;13;33;0.9983;3.27;0.66;10
1880;Portugal;Fresh fruits, flavors of bright red berries, with juicy plums and a wild acidity, This is a wine for drinking now, approachable with a sweet, soft aftertaste,;Monte Velho Tinto;84;9;Alentejano;Roger Voss;Herdade do Esporão 2007 Monte Velho Tinto Red (Alentejano);Portuguese Red;Herdade do Esporão;8;0.52;0.25;2;0.078;19;59;0.99612;3.3;0.48;10.2
1881;Portugal;The aromas are on the rustic side for this simple, fresh wine, To taste, the juicy fruit offers a good barbecue wine, with its soft but dry tannins and bright red berry fruit flavors, Drink now,;Condado das Vinhas;84;12;Alentejano;Roger Voss;Herdade Grande 2006 Condado das Vinhas Red (Alentejano);Portuguese Red;Herdade Grande;6.6;0.7;0.08;2.6;0.106;14;27;0.99665;3.44;0.58;10.2
1882;Portugal;A ripe, spicy wine, with attractive, easy black fruits, It is soft and full, with forward fruitiness and sweet tannins, Very ready, very drinkable,;Loios Tinto;84;10;Alentejano;Roger Voss;J, Portugal Ramos 2007 Loios Tinto Red (Alentejano);Portuguese Red;J, Portugal Ramos;6.1;0.705;0.1;2.8;0.081;13;28;0.99631;3.6;0.66;10.2
1883;Portugal;Fruity and ripe, this is a spicy wine, with red cherry and berry flavors, livened by dried raisins, There is a rustic edge that puts it simply in its place, but the acidity is fine and so is the dry tannic core,;Farizoa;84;10;Alentejano;Roger Voss;Companhia das Quintas 2006 Farizoa Red (Alentejano);Portuguese Red;Companhia das Quintas;7;0.57;0.02;2;0.072;17;26;0.99575;3.36;0.61;10.2
1884;Portugal;This is a fine wine, dominated by Alicante Bouschet and packed with black fruits and juicy acidity, It is rich, full while still keeping a great sense of balance and style, The wine can be drunk now, although it will be better from 2017,;Monte Cascas Grande Reserva;91;39;Alentejano;Roger Voss;Casca Wines 2011 Monte Cascas Grande Reserva Red (Alentejano);Portuguese Red;Casca Wines;9.8;0.44;0.47;2.5;0.063;9;28;0.9981;3.24;0.65;10.8
1885;Portugal;A bold, fruity and juicy wine that is softly ripe, The tannins are well integrated into the black fruits and acidity, It's not a wine that needs to age,;Herdade do Peso Vinhha do Monte;87;11;Alentejano;Roger Voss;Sogrape 2012 Herdade do Peso Vinhha do Monte Red (Alentejano);Portuguese Red;Sogrape;7.7;0.775;0.42;1.9;0.092;8;86;0.9959;3.23;0.59;9.5
1886;Portugal;Here in the maritime climate north of Lisbon, Alfrocheiro works well to produce a rich, smooth and velvet textured wine, with a beautiful layer of acidity over the wood,;DFJ Pinot Noir-Alfrocheiro;88;13;Lisboa;Roger Voss;DFJ Vinhos 2008 DFJ Pinot Noir-Alfrocheiro Red (Lisboa);Portuguese Red;DFJ Vinhos;8.8;0.7; -   ;1.7;0.069;8;19;0.99701;3.31;0.53;10
1887;Portugal;Youthful wine, full of rich berry and black plum flavors, It is concentrated while bursting with exuberant fruits, balanced with acidity, This is a true second wine of Malhadinha Nova, ready to drink now,;Monte da Peceguina;88;30;Alentejano;Paul Gregutt;Herdade da Malhadinha Nova 2009 Monte da Peceguina Red (Alentejano);Portuguese Red;Herdade da Malhadinha Nova;8.8;0.61;0.19;4;0.094;30;69;0.99787;3.22;0.5;10
1888;Portugal;Powerful and complex, this is solid and impressive, made from a selection of wines, It is dark, dense, full of blackberry fruit and dry tannins, The wood aging still shows in the spiciness, while the tight fruit flavors bring out the acidity, Drink this wine from 2016,;Quinta de Pancas Selecção Enólogo;92;16;Lisboa;Roger Voss;Companhia das Quintas 2010 Quinta de Pancas Selecção Enólogo Red (Lisboa);Portuguese Red;Companhia das Quintas;7.6;0.35;0.6;2.6;0.073;23;44;0.99656;3.38;0.79;11.1
1889;Portugal;The top red from Chocapalha, this comes from a single parcel, It has concentrated tannins, along with the minty flavors that come from new wood, Balancing that combination are the rich fruits: blackberry, damson along with a touch of licorice, It's a powerful wine that needs aging, Drink from 2018,;Vinha Mãe;94;40;Lisboa;Roger Voss;Quinta de Chocapalha 2013 Vinha Mãe Red (Lisboa);Portuguese Red;Quinta de Chocapalha;9.4;0.395;0.46;4.6;0.094;3;10;0.99639;3.27;0.64;12.2
1890;Portugal;A concentrated wine, still just beginning its journey, The fruits are packed into a firm and tannic structure that shows edges of wood, Berry and plum fruits dominate this powerful but well-balanced wine, Keep for 3–4 years,;Duas Quintas Reserva Especial;93;67;Douro;Roger Voss;Ramos-Pinto 2007 Duas Quintas Reserva Especial Red (Douro);Portuguese Red;Ramos-Pinto;5.4;0.42;0.27;2;0.092;23;55;0.99471;3.78;0.64;12.3
1891;Portugal;Still young, this is a complex wine, It has layers of dusty tannins, spiced fruits, ripe blackberries and a dark structure, Black chocolate and licorice feed extra richness into the wine, Very smooth aftertaste,;Reserva;92;25;Douro;Paul Gregutt;Quinta de Ventozelo 2007 Reserva Red (Douro);Portuguese Red;Quinta de Ventozelo;6.2;0.57;0.1;2.1;0.048;4;11;0.99448;3.44;0.76;10.8
1892;Portugal;A selection of grapes and year's wood aging give this wine structure, depth of flavor and aging potential, It has weight, but the acidity is a definite element here, giving a vibrant edge and definition to the rich berry and plum fruits,;Reserva;92;;Douro;Joe Czerwinski;Apegadas Quinta Velha 2007 Reserva Red (Douro);Portuguese Red;Apegadas Quinta Velha;7.1;0.22;0.49;1.8;0.039;8;18;0.99344;3.39;0.56;12.4
1893;Portugal;A bright, red cherry flavored wine that has fresh fruitiness and a light, if dry, structure, With Trincadeira and Aragonez (aka Tempranillo) dominant, it's a naturally rich with a velvety texture, Drink from 2015,;Guadalupe Tinto;88;14;Alentejano;Kerin O’Keefe;Quinta do Quetzal 2011 Guadalupe Tinto Red (Alentejano);Portuguese Red;Quinta do Quetzal;8.8;0.61;0.19;4;0.094;30;69;0.99787;3.22;0.5;10
1894;Portugal;Soft, easy drinking, This red has berry fruits, just the right amount of dusty and juicy flavors, Screwcap,;What's for Dinner? Tinto;85;8;Tejo;Virginie Boone;Quinta da Alorna 2009 What's for Dinner? Tinto Red (Tejo);Portuguese Red;Quinta da Alorna;9;0.54;0.49;2.9;0.094;41;110;0.9982;3.08;0.61;9.2
1895;Portugal;Winemaker Francisco Olazabal, from Quinta do Vale Meão is behind this ripe, fruity and stylishly fresh wine, It's a classic blend of Douro grapes with the addition of Sousão (apparent from the dark color and high acidity), It's a wine that would be worth aging a few months, so wait until late 2016 to drink,;Lab Premium;88;;Douro;Roger Voss;Quinta de Porrais 2013 Lab Premium Red (Douro);Portuguese Red;Quinta de Porrais;7.5;0.71; -   ;1.6;0.092;22;31;0.99635;3.38;0.58;10
1896;Portugal;Portal's vineyards high above the Douro Valley produce wines that are fresh and poised, This is structured while also fruity wine is firm with tannins and ripe with blackberry fruits, It has acidity, spice from wood aging and a dry aftertaste, The wine can be drunk soon, from late 2016,;Colheita;88;15;Douro;Virginie Boone;Quinta do Portal 2013 Colheita Red (Douro);Portuguese Red;Quinta do Portal;8.3;0.53; -   ;1.4;0.07;6;14;0.99593;3.25;0.64;10
1897;Portugal;Lightly aged in oak for four months, this is a fruity wine, with its blackberries and attractive acidity, The tannins and the hints of wood are really a fine supporting act that give the wine shape, Drink this accessible wine now,;Casabel;86;11;Lisboa;Joe Czerwinski;Sanguinhal 2015 Casabel Red (Lisboa);Portuguese Red;Sanguinhal;7.6;0.43;0.29;2.1;0.075;19;66;0.99718;3.4;0.64;9.5
1898;Portugal;This structured wine is balanced with great fruit, firm tannins and ripe berry flavors, Drink this impressive wine from 2019,;Cais da Ribeira Reserva;91;20;Douro;Fiona Adams;Barão de Vilar 2014 Cais da Ribeira Reserva Red (Douro);Portuguese Red;Barão de Vilar;10.4;0.34;0.58;3.7;0.174;6;16;0.997;3.19;0.7;11.3
1899;Portugal;A firm, structured blend of 50-50 Pinot Noir and Touriga Nacional, this wine is rich and made to age, A dense texture underlies the ripe blackberry fruits and firm tannins, Aged for 18 months in wood, the wine needs time to mature further, Drink from 2018,;Consensus Pinot Noir-Touriga Nacional;91;19;Lisboa;Roger Voss;DFJ Vinhos 2013 Consensus Pinot Noir-Touriga Nacional Red (Lisboa);Portuguese Red;DFJ Vinhos;9;0.43;0.34;2.5;0.08;26;86;0.9987;3.38;0.62;9.5
1900;Portugal;A ripe, bold and fruity wine, that is rounded and packed with black currant flavors, Its soft tannins are comfortably embedded in the rich fruitiness, Made from classic Douro grapes, the wine is ready to drink,;Pacheca Colheita;88;;Douro;Virginie Boone;Quinta da Pacheca 2013 Pacheca Colheita Red (Douro);Portuguese Red;Quinta da Pacheca;7;0.22;0.3;1.8;0.065;16;20;0.99672;3.61;0.82;10
1901;Portugal;This is a full-bodied, fruity selection that's packed with a red berry flavor, soft tannins and a delicious, forward and bright character, It is already ready to drink,;Portas da Herdade Reserva;85;;Alentejano;Michael Schachner;Companhia das Quintas 2010 Portas da Herdade Reserva Red (Alentejano);Portuguese Red;Companhia das Quintas;11.7;0.49;0.49;2.2;0.083;5;15;1;3.19;0.43;9.2
1902;Portugal;A blend of Touriga Nacional and Cabernet Sauvignon, this is a firm, tannic wine, with juicy fruit and black-currant-like acidity that lends freshness, Wood influence shows subtly through the forward fruitiness, Age this three years or more,;Reserva;88;;Tejo;Roger Voss;Casal do Conde 2011 Reserva Red (Tejo);Portuguese Red;Casal do Conde;6;0.42;0.19;2;0.075;22;47;0.99522;3.39;0.78;10
1903;Portugal;Always an elegant wine, the Aragonez shows its beautiful smooth fruit, flavors of blueberries with leathery tannins and fine acidity, With its structure it could age, but there's no need to wait,;Aragonez;89;45;Alentejano;Michael Schachner;Cortes de Cima 2007 Aragonez Red (Alentejano);Portuguese Red;Cortes de Cima;9.5;0.46;0.49;6.3;0.064;5;17;0.9988;3.21;0.73;11
1904;Portugal;A brute of a wine, both in its immense flavors and its excessively weighty bottle, It has richness, full of concentrated sweet plum juice and dense tannins—very rich, very in your face,;Monte da Cal Vinha de Saturno;89;45;Alentejano;Roger Voss;Dão Sul 2007 Monte da Cal Vinha de Saturno Red (Alentejano);Portuguese Red;Dão Sul;11.2;0.66;0.24;2.5;0.085;16;53;0.9993;3.06;0.72;11
1905;Portugal;As an addition to the Cape Roca range, this is impressive, It has weight and richness, accompanied with firm tannins, a solid core of dryness and blackberry fruits,;Cape Roca Boat;89;26;Douro;Roger Voss;Casca Wines 2007 Cape Roca Boat Red (Douro);Portuguese Red;Casca Wines;11.5;0.35;0.49;3.3;0.07;10;37;10.003;3.32;0.91;11
1906;Portugal;Showing freshness as well as structure, this intense wine is certainly fruity, while also having a dense texture, wood elements, ripe and friendly juiciness, Age for 2–3 years and more,;Reserva;89;25;Douro;Paul Gregutt;Quinta de Ventozelo 2008 Reserva Red (Douro);Portuguese Red;Quinta de Ventozelo;8.4;0.36;0.32;2.2;0.081;32;79;0.9964;3.3;0.72;11
1907;Portugal;This wine is all fruit, ripe and full in the mouth, Touches of wood aging have given an extra dimension to the berry fruits and bright acidity, It's ready to drink,;Espiga;85;;Lisboa;Michael Schachner;Casa Santos Lima 2013 Espiga Red (Lisboa);Portuguese Red;Casa Santos Lima;8.8;0.24;0.54;2.5;0.083;25;57;0.9983;3.39;0.54;9.2
1908;Portugal;This is a light, fruity wine with fresh red berry flavors and soft tannins, It has a cool feel from the nearby Atlantic Ocean, giving a bright, character and a wine that's ready to drink,;Quinta de Bons-Ventos;85;10;Lisboa;Roger Voss;Casa Santos Lima 2013 Quinta de Bons-Ventos Red (Lisboa);Portuguese Red;Casa Santos Lima;8.9;0.48;0.24;2.85;0.094;35;106;0.9982;3.1;0.53;9.2
1909;Portugal;Light and fruity, this has the softest structure, Red berry fruits give the wine a bright, jammy character with acidity offering some freshness, Drink now,;Cape Roca Boat;85;13;Douro;Paul Gregutt;Casca Wines 2014 Cape Roca Boat Red (Douro);Portuguese Red;Casca Wines;9;0.46;0.23;2.8;0.092;28;104;0.9983;3.1;0.56;9.2
1910;Portugal;Named in remembrance of the lost love of Portuguese king João V, this concentrated and rich wine is impressive, Its firm tannins are surrounded by the richest black fruits, They, in turn, are balanced with acidity and with a dry core that will allow the wine to age further, Drink from 2019,;Amantis Reserva;91;25;Alentejano;Paul Gregutt;Dona Maria-Júlio Bastos 2013 Amantis Reserva Red (Alentejano);Portuguese Red;Dona Maria-Júlio Bastos;10.6;0.48;0.64;2.2;0.111;6;20;0.997;3.26;0.66;11.7
1911;Portugal;This rich, spicy blend of Alfrocheiro, Touriga Nacional, Tinta Roriz and Jaen from winemaker Carlos Lucas offers rich black-plum fruits with layers of wood flavors, It is generous, juicy with some firm tannins and plenty of toasty wood flavors, Everything needs some time to soften, so wait to drink until 2019,;Santar Reserva;91;13;Dão;Roger Voss;Quinta do Sobral 2014 Santar Reserva Red (Dão);Portuguese Red;Quinta do Sobral;11.9;0.38;0.51;2;0.121;7;20;0.9996;3.24;0.76;10.4
1912;Portugal;Juicy, fruity wine, all red berries and freshness, The wine feels warm, just right for a hot dish on a cold day, The acidty gives some shape without losing the ripeness,;Xairel Tinto;85;6;Tejo;Roger Voss;Adega Cooperativa do Cartaxo 2009 Xairel Tinto Red (Tejo);Portuguese Red;Adega Cooperativa do Cartaxo;6.5;0.615; -   ;1.9;0.065;9;18;0.9972;3.46;0.65;9.2
1913;Portugal;The wine tastes old before its years, It has a leathery character and prominent acidity rather than fruit, It has interest, with its dried fruits and tannins that are just on the point of drying out, Drink now,;Dona Maria Amantis Reserva;86;;Alentejano;Michael Schachner;Dona Maria-Júlio Bastos 2009 Dona Maria Amantis Reserva Red (Alentejano);Portuguese Red;Dona Maria-Júlio Bastos;7.6;0.43;0.29;2.1;0.075;19;66;0.99718;3.4;0.64;9.5
1914;Portugal;This is a young, soft and fruity wine, with ripe black fruits that are lightly textured by the dry, spicy core, With some wood aging, the wine has a toasty accent and a smooth character that makes it ready to drink now,;Monte Cascas Colheita;86;;Alentejano;Roger Voss;Casca Wines 2014 Monte Cascas Colheita Red (Alentejano);Portuguese Red;Casca Wines;8.3;0.56;0.22;2.4;0.082;10;86;0.9983;3.37;0.62;9.5
